brand,name,detail_url,concentration,main_accords,top_notes,middle_notes,base_notes,description,notes_score,season_score,day_night_score,gender,sizes
바이레도,모하비 고스트 오 드 퍼퓸,https://www.bysuco.com/product/show/9306,오 드 퍼퓸,플로랄 우디 파우더리,암브레트 네스베리,매그놀리아 샌달우드 바이올렛,시더우드 머스크 베티버,고스트 플라워의 상인한 생명력에 대한 영감을 받아 제작되어 은은한 달콤함과 고급진 부드러움이 깨끗한 집냄새를 연상 시킴,floral(100.0) / woody(79.3) / powdery(77.2) / violet(68.9) / musky(60.6) / fruity(56.1) / amber(48.9) / citrus(45.9),winter(35.8) / spring(30.3) / summer(5.7) / fall(28.1),day(98.0) / night(88.2),Unisex,"[50, 100]"
바이레도,믹스드 이모션 오 드 퍼퓸,https://www.bysuco.com/product/show/9312,오 드 퍼퓸,프루티 우디 그린,블랙커런트 메이트,티 바이올렛 리프,자작나무 파피루스,달콤함과 편안함이 대조되어 만들어내는 화합,woody(100.0) / green(94.4) / fruity(94.2) / leather(87.9) / aromatic(76.0) / smoky(66.8) / fresh spicy(63.7) / ozonic(59.1) / fresh(56.5) / soft spicy(52.5),winter(45.5) / spring(39.9) / summer(15.5) / fall(50.3),day(93.2) / night(76.7),Unisex,[50]
바이레도,발 다프리크 오 드 퍼퓸,https://www.bysuco.com/product/show/9352,오 드 퍼퓸,아로마틱 시트러스 우디,베르가못 천수국 부쿠,바이올렛 시클라멘,베티버 모로칸 시더우드,아프리카 문화에 영감을 받은 우디 베이스의 생기로운 플로랄 향,white floral(100.0) / almond(82.0) / vanilla(75.4) / sweet(71.5) / woody(65.3) / citrus(63.6) / nutty(61.2) / powdery(56.4) / fruity(56.0) / musky(55.5),winter(0.0) / spring(13.8) / summer(0.0) / fall(66.7),day(90.5) / night(85.7),Unisex,"[50, 100]"
바이레도,벨벳 헤이즈 오 드 퍼퓸,https://www.bysuco.com/product/show/9346,오 드 퍼퓸,머스키 패츌리 우디,코코넛 히비스커스 베르가못,패츌리 튜베로즈 오스만투스,패츌리 머스크 카카오포드 암브레트 캐쉬미란,이국적인 달콤함으로 시작해 섹슈얼하게 마무리되는 벨벳과 같은 향,musky(100.0) / patchouli(71.1) / woody(69.7) / floral(65.3) / coconut(65.1) / warm spicy(64.6) / powdery(60.4) / cacao(53.4) / sweet(52.5) / earthy(46.4),winter(33.7) / spring(54.3) / summer(7.1) / fall(71.2),day(71.2) / night(45.2),Unisex,[50]
바이레도,블랑쉬 오 드 퍼퓸,https://www.bysuco.com/product/show/9353,오 드 퍼퓸,프레시 알데하이드 플로랄,알데하이드 로즈 핑크페퍼,피오니 바이올렛 아프리칸 오렌지 플라워,머스크 우디 노트 샌달우드,파우더리하지만 산뜻한 세탁 비누의 향,fresh(100.0) / aldehydic(95.8) / musky(77.1) / powdery(76.3) / floral(74.9) / rose(64.8) / violet(57.5) / woody(55.9) / soapy(54.5) / white floral(49.0),winter(43.9) / spring(48.2) / summer(8.2) / fall(36.8),day(94.1) / night(83.3),Unisex,[50]
바이레도,블랙 샤프란 오 드 퍼퓸,https://www.bysuco.com/product/show/21933,오 드 퍼퓸,레더 프루티,샤프란 주니퍼베리 차이니즈 자몽,레더 블랙 바이올렛,라즈베리 캐쉬미란 베티버,달콤한 상상을 하게 하는 이국적 향,leather(100.0) / fruity(80.2) / woody(73.0) / aromatic(69.3) / warm spicy(66.8) / sweet(65.1) / powdery(56.5) / animalic(56.3) / metallic(51.7) / fresh spicy(51.5),winter(23.2) / spring(32.1) / summer(4.4) / fall(77.3),day(63.8) / night(29.3),Unisex,[50]
바이레도,비블리오티크 오 드 퍼퓸,https://www.bysuco.com/product/show/224876,오 드 퍼퓸,프루티 레더 파우더리,자두 시나몬,가죽 어코드 바이올렛,자작나무 파츌리 바닐라,오래된 책들의 세계 어두운 나무 선반 위에 놓여진 가죽 장정의 향기,woody(100.0) / smoky(44.0) / powdery(37.0),winter(100.0) / spring(0.0) / summer(0.0) / fall(0.0),day(0.0) / night(0.0),Unisex,"[50, 100]"
바이레도,슈퍼 시더 오 드 퍼퓸,https://www.bysuco.com/product/show/9310,오 드 퍼퓸,우디 아로마틱 파우더리,로즈페탈,버지니안 시더우드,하이티안 베티버 실크 머스크,삼나무로된 통나무집에서 사는 인물이 연상되는 향,woody(100.0) / aromatic(55.9) / musky(51.6) / powdery(50.6) / earthy(48.0) / rose(47.9),winter(39.4) / spring(42.5) / summer(3.7) / fall(54.6),day(94.6) / night(72.6),Unisex,"[50, 100]"
바이레도,아니말리크 오 드 퍼퓸,https://www.bysuco.com/product/show/9450,오 드 퍼퓸,파우더리 레더 바이올렛,베르가못 레몬,바이올렛 미모사,스웨이드 타바코 리프 앰버,플로랄향과 스웨이드 앰버가 표현하는 관능적이면서 신비로운 분위기,powdery(100.0) / leather(76.8) / violet(69.6) / musky(63.4) / amber(58.2) / tobacco(56.8) / yellow floral(55.9) / floral(54.5) / sweet(52.0),winter(30.3) / spring(21.5) / summer(7.4) / fall(88.2),day(58.2) / night(21.2),Unisex,"[50, 100]"
바이레도,아이즈 클로즈드 오 드 퍼퓸,https://www.bysuco.com/product/show/21937,오 드 퍼퓸,웜 스파이시 파우더리,시나몬 카다멈,오리스 당근 진저,파피루스 패츌리,고대적이지만 복잡함 중 뜻밖의 세련미를 느낄 수 있는 스파이스 계열의 향,warm spicy(100.0) / powdery(77.9) / cinnamon(75.1) / iris(65.9) / earthy(57.6) / woody(57.4) / soft spicy(54.5) / fresh(46.6) / fresh spicy(46.0),winter(51.0) / spring(46.6) / summer(15.7) / fall(90.2),day(32.3) / night(14.4),Unisex,"[50, 100]"
바이레도,영 로즈 오 드 퍼퓸,https://www.bysuco.com/product/show/9448,오 드 퍼퓸,머스키 로즈 플로랄,암브레트 씨드 쓰촨페퍼,오리스 다마스크 로즈 오일,모스크 암브록산,강렬한 시작과 감미로운 여운으로 마무리를 갖고 있는 로즈 향,musky(100.0) / rose(95.9) / floral(65.0) / amber(61.3) / powdery(56.7) / fresh spicy(51.3) / iris(46.8) / citrus(45.2),winter(42.7) / spring(18.1) / summer(3.7) / fall(16.6),day(100.0) / night(86.0),Unisex,[50]
바이레도,우드 이모텔 오 드 퍼퓸,https://www.bysuco.com/product/show/21939,오 드 퍼퓸,우디 오우드,레몬첼로 인센스 카다멈,아가우드(오우드) 패츌리 파피루스 브라질리언 로즈우드,오크모스 타바코,달콤한 향이 지속되는 오우드 향의 향연,woody(100.0) / oud(89.6) / warm spicy(82.1) / citrus(77.8) / balsamic(66.6) / earthy(63.5) / patchouli(62.0) / amber(61.2) / fresh(59.9) / mossy(59.5),winter(20.8) / spring(32.6) / summer(3.2) / fall(82.7),day(58.9) / night(36.0),Unisex,"[50, 100]"
바이레도,인플로레센스 오 드 퍼퓸,https://www.bysuco.com/product/show/9304,오 드 퍼퓸,플로랄,로즈페탈 핑크 프리지아,매그놀리아 릴리 오브 더 밸리,프레시 자스민,봄의 절정을 표현한 만개하는 꽃의 향,white floral(100.0) / floral(87.7) / fresh(62.2) / green(51.3) / citrus(40.2),winter(26.8) / spring(33.1) / summer(3.0) / fall(9.6),day(100.0) / night(64.4),Unisex,"[50, 100]"
바이레도,일레븐스 아워 오 드 퍼퓸,https://www.bysuco.com/product/show/224882,오 드 퍼퓸,우디 프루티 프레쉬 스파이시,베르가못 반 팀무르,럼 당근 무화과,통카 빈 캐시미어 우드,향신료와 무화과잎이 럼에 적셔져 모험을 선사하는 오리엔탈 향,woody(100.0) / fruity(87.1) / amber(72.1) / sweet(70.5) / musky(58.5) / rum(53.4) / powdery(48.2),winter(30.4) / spring(38.2) / summer(5.8) / fall(77.2),day(47.2) / night(29.8),Unisex,"[50, 100]"
바이레도,집시 워터 오 드 퍼퓸,https://www.bysuco.com/product/show/9351,오 드 퍼퓸,우디 아로마틱 프레쉬 스파이시,베르가못 레몬 페퍼 주니퍼베리,인센스 솔잎 오리스,앰버 바닐라 샌달우드,앰버와 시트러스의 조화로 독특한 부러움을 선사하는 향,woody(100.0) / aromatic(90.2) / fresh spicy(74.1) / citrus(70.6) / powdery(61.0) / vanilla(58.9) / amber(56.3) / balsamic(54.9) / warm spicy(51.9),winter(35.3) / spring(25.2) / summer(3.5) / fall(37.4),day(89.3) / night(81.1),Unisex,"[50, 100]"
반클리프 아펠,네롤리 아마라 오 드 퍼퓸,https://www.bysuco.com/product/show/32775,오 드 퍼퓸,시트러스 화이트 플로랄 프레쉬 스파이시,베르가못 만다린 오렌지 이탈리안 레몬 핑크페퍼,오렌지 블라썸 사이프러스 배 블랙페퍼,네롤리 화이트 머스크,네롤리가 표현하는 여름을 품은 가을 내음,citrus(100.0) / white floral(64.1) / fresh spicy(53.9) / aromatic(51.5) / sweet(45.0) / fresh(44.3),winter(19.0) / spring(7.9) / summer(2.0) / fall(13.9),day(86.9) / night(100.0),Unisex,[75]
반클리프 아펠,문라이트 로즈 오 드 퍼퓸,https://www.bysuco.com/product/show/32773,오 드 퍼퓸,로즈 패츌리 우디,제라늄 핑크페퍼,불가리안 로즈 타이프 로즈,패츌리 오크모스 라즈베리,달빛에 비친 우아하고 중독적인 장미의 향,rose(100.0) / patchouli(61.6) / earthy(54.9) / woody(54.2) / warm spicy(50.0) / mossy(47.4) / fruity(47.4) / sweet(46.8) / fresh spicy(46.6),winter(42.7) / spring(22.0) / summer(4.9) / fall(100.0),day(54.2) / night(13.9),Unisex,[75]
반클리프 아펠,문라이트 패출리 오 드 퍼퓸,https://www.bysuco.com/product/show/32772,오 드 퍼퓸,우디 레더 페출리,페출리 리프 카카오 우디 노트,불가리안 로즈 아이리스 플라워,스웨이드 레더 프루티 노트,달빛에 물든 패츌리의 강렬하지만 은은한 매력,woody(100.0) / leather(95.1) / patchouli(94.0) / rose(86.2) / warm spicy(77.0) / earthy(70.8) / iris(68.1) / powdery(66.1) / cacao(55.1) / fruity(52.6),winter(17.2) / spring(15.8) / summer(2.9) / fall(84.7),day(48.6) / night(19.6),Unisex,[75]
반클리프 아펠,브와 도레 오 드 퍼퓸,https://www.bysuco.com/product/show/32783,오 드 퍼퓸,바닐라 스위트 우디,블랙 페퍼 미네랄 노트,바닐라 아몬드 타바코 시더,통카 빈 티크 우드 머스크,피부 위에서 부드럽고 따뜻하게 녹아드는 빛나는 우드,vanilla(100.0) / sweet(79.7) / woody(65.9) / almond(62.9) / tobacco(55.0) / powdery(51.9) / amber(50.1) / nutty(49.8) / fruity(49.0) / aromatic(45.2),winter(15.4) / spring(12.0) / summer(1.4) / fall(99.5),day(41.7) / night(16.9),Male,[75]
반클리프 아펠,브와 디리스 오 드 퍼퓸,https://www.bysuco.com/product/show/32784,오 드 퍼퓸,앰버 우디,,,,아이리스 향이 은은하게 베여있는 고목의 향,iris(100.0) / earthy(79.9) / powdery(72.0) / woody(69.5) / violet(65.0) / amber(61.5) / aromatic(55.5) / animalic(48.9) / salty(48.9),winter(13.8) / spring(13.4) / summer(0.8) / fall(60.0),day(78.6) / night(38.3),Unisex,[75]
반클리프 아펠,엉썽 프레시유 오 드 퍼퓸,https://www.bysuco.com/product/show/3405910,오 드 퍼퓸,앰버 스모키 웜 스파이,인센스 블랙 페퍼 핑크 페퍼콘,몰약 레더 어코드,인센스 타바코 바닐라,동양의 풍경에서 영감을 받은 엉썽 프레시우는 강렬한 페퍼 향을 시작으로 사막의 열기를 후각적으로 표현,musky(100.0) / patchouli(88.3) / powdery(66.8) / woody(59.2) / earthy(52.8) / balsamic(48.4) / warm spicy(45.5),winter(9.1) / spring(100.0) / summer(36.4) / fall(100.0),day(60.0) / night(40.0),Unisex,[75]
반클리프 아펠,오키데 바니유 오 드 퍼퓸,https://www.bysuco.com/product/show/32785,오 드 퍼퓸,바닐라 스위트 파우더리,,,,강렬하게 중독적이며 부드럽고 따뜻한 복합적인 매력의 바닐라,vanilla(100.0) / sweet(60.9) / powdery(59.0) / almond(49.9) / citrus(49.2) / fruity(49.0) / violet(48.7) / amber(45.5),winter(15.1) / spring(13.9) / summer(1.3) / fall(94.6),day(50.0) / night(27.9),Unisex,[75]
반클리프 아펠,오키드 레더 오 드 퍼퓸,https://www.bysuco.com/product/show/32786,오 드 퍼퓸,앰버 프루티 바닐라,,,,시스투스와 바닐라 팟의 대담하고 중독적인 보태니컬 가죽향,amber(100.0) / fruity(71.9) / vanilla(70.4) / warm spicy(66.9) / sweet(63.1) / balsamic(60.5) / smoky(56.2) / musky(46.2) / woody(45.4),winter(24.3) / spring(15.8) / summer(3.6) / fall(100.0),day(34.3) / night(11.6),Unisex,[75]
반클리프 아펠,패출리 블랑 오 드 퍼퓸,https://www.bysuco.com/product/show/32778,오 드 퍼퓸,페출리 우디 알데하이드,알데하이드 핑크 페퍼,페출리 로즈,화이트 머스크 캐시미어 우드,환상적인 패출리와 섬세하고 스파이시한 로즈의 조화,patchouli(100.0) / woody(97.0) / musky(89.9) / aldehydic(88.6) / rose(75.4) / fresh(65.1) / warm spicy(65.0) / balsamic(60.4) / earthy(58.0) / powdery(48.9),winter(37.3) / spring(29.4) / summer(5.6) / fall(53.1),day(100.0) / night(77.9),Female,[75]
버버리,히어로 포 맨 오 드 뚜왈렛,https://www.bysuco.com/product/show/21894,오 드 뚜왈렛,우디 프레쉬 스파이시,베르가못,주니퍼 블랙페퍼,아틀라스 시더 히말라얀 시더 버지니아 시더,시더우드와 시트러스가 조화롭게 어우러져 화사하면서 매력적인 이미지 연출,fresh spicy(100.0) / woody(100.0) / warm spicy(96.5) / aromatic(86.0) / rose(65.0) / herbal(58.0),winter(25.0) / spring(0.0) / summer(0.0) / fall(0.0),day(80.0) / night(100.0),Male,[50]
버버리,히어로 포 맨 오 드 퍼퓸,https://www.bysuco.com/product/show/21893,오 드 퍼퓸,엠버 우디,파인 니들 올바늄,벤조인 인센스,아틀라스 시더 히말라얀 시더 버지니아 시더,시더우드와 시트러스가 조화롭게 어우러져 화사하면서 매력적인 이미지 연출,fresh spicy(100.0) / woody(100.0) / warm spicy(96.5) / aromatic(86.0) / rose(65.0) / herbal(58.0),winter(25.0) / spring(0.0) / summer(0.0) / fall(0.0),day(80.0) / night(100.0),Male,[50]
베르사체,맨 오 프레쉬 오 드 뚜왈렛,https://www.bysuco.com/product/show/33312,오 드 뚜왈렛,시트러스 아로마 우디,레몬 베르가못 스타 프루트 카다멈 로즈우드,시더 탠저린 세이지 페퍼,머스크 우디노트 샤프란 앰버 시카모어,프레쉬하며 편안하고 여유로움을 느낄 수 있는 향,citrus(100.0) / aromatic(75.2) / woody(65.4) / fresh spicy(53.8) / amber(52.6) / warm spicy(48.7),winter(18.2) / spring(9.1) / summer(0.0) / fall(3.1),day(81.2) / night(100.0),Male,[30]
베르사체,브라이트 크리스탈 앱솔루 오 드 퍼퓸,https://www.bysuco.com/product/show/33296,오 드 퍼퓸,플로랄 프루티 프레쉬,석류 유자 워터 노트,피오니 라즈베리 로투스 매그놀리아,머스크 마호가니 앰버,유자향과 석류향이 뿌리는 즉시 진하게 휘몰아치며 은은하게 지속되는 엠버향과 머스크향의 조합,fruity(100.0) / floral(63.4) / woody(63.1) / aromatic(57.5) / sweet(55.9) / coffee(52.9) / amber(50.8) / fresh spicy(48.4) / yellow floral(45.9),winter(18.8) / spring(12.5) / summer(6.2) / fall(92.3),day(100.0) / night(38.5),Female,[90]
베르사체,브라이트 크리스탈 오 드 뚜왈렛,https://www.bysuco.com/product/show/33294,오 드 뚜왈렛,플로랄 프레쉬,유자 석류 아이스 어코드,피오니 로투스 매그놀리아,머스크 마호가니 앰버,시퀸 드레스를 입은 여성의 아름답고 풋풋한 이미지를 떠올리게 하는 향,floral(100.0) / citrus(60.6) / fresh(59.6) / woody(51.3) / fresh spicy(45.8) / rose(45.8) / aquatic(44.3),winter(18.1) / spring(39.9) / summer(2.9) / fall(15.1),day(89.7) / night(80.5),Female,"[30, 50, 90]"
베르사체,뿌르 옴므 딜런 블루 오 드 뚜왈렛,https://www.bysuco.com/product/show/33305,오 드 뚜왈렛,앰버 시트러스 프레쉬 스파이스,베르가못 워터리 노트 자몽 무화과 잎,암브록산 블랙페퍼 패출리 바이올렛 잎 파피루스,인센스 머스크 통카빈 샤프란,모던하면서도 프레쉬하며 부드러운 신사의 향,floral(100.0) / honey(94.1) / sweet(91.0) / yellow floral(84.6) / woody(75.1) / citrus(73.4) / amber(62.0) / white floral(57.3) / powdery(50.2) / animalic(44.2),winter(34.5) / spring(17.5) / summer(3.9) / fall(68.7),day(100.0) / night(58.7),Male,[100]
베르사체,에로스 오 드 뚜왈렛,https://www.bysuco.com/product/show/33009,오 드 뚜왈렛,바닐라 아로마틱,민트 그린애플 레몬,통카빈 암브록산 제라늄,마다가스카르 바닐라 버지니안 시더 아틀라스 시더 베티버 오크모스,섹시하면서도 달콤한 향이 상당히 매력적인 이미지 연출,vanilla(100.0) / aromatic(92.2) / green(88.0) / fresh spicy(65.7) / amber(62.0) / fruity(55.3) / citrus(54.7) / woody(52.4) / sweet(52.1) / fresh(50.7),winter(20.4) / spring(23.1) / summer(5.0) / fall(84.2),day(90.6) / night(70.9),Male,"[50, 100]"
베르사체,크리스탈 누아르 오 드 뚜왈렛,https://www.bysuco.com/product/show/33300,오 드 뚜왈렛,우디 파우더리 웜 스파이스,페퍼 카다멈 진저,가드니아 오렌지 블라썸 피오니,샌달우드 머스크 앰버,부드러우면서 관능적이고 우아한 여성의 향기,fresh spicy(100.0) / warm spicy(93.5) / white floral(90.8) / coconut(84.2) / lactonic(66.8) / woody(62.6) / powdery(61.7) / sweet(58.9) / fresh(58.9) / musky(54.3),winter(13.8) / spring(45.5) / summer(4.2) / fall(86.5),day(30.0) / night(26.3),Female,[50]
불가리,맨 글레이셜 에센스 오 드 퍼퓸,https://www.bysuco.com/product/show/32799,오 드 퍼퓸,우디 아로마틱 프레쉬 스파이시,주니퍼 베리 진저 제라늄,샌달우드 이리스 뿌리 아르테미시아,클리어우드 머스크 시더,얼음처럼 차가운 자연의 에너지를 담은 향,woody(100.0) / fresh spicy(83.5) / aromatic(80.3) / powdery(57.9) / musky(54.1) / herbal(49.2),winter(57.5) / spring(31.2) / summer(8.0) / fall(21.0),day(91.4) / night(100.0),Male,"[60, 100]"
불가리,맨 레인 에센스 오 드 퍼퓸,https://www.bysuco.com/product/show/32803,오 드 퍼퓸,머스크 시트러스 플로랄,그린티 오렌지,머스크 화이트 로투스,가이악 우드 앰버,변화를 일으키는 비의 힘을 향한 예찬의 향,musky(100.0) / floral(95.1) / citrus(84.9) / ozonic(77.8) / green(75.8) / powdery(74.6) / woody(73.2) / aquatic(70.7) / amber(65.2) / sweet(53.5),winter(47.1) / spring(18.6) / summer(8.3) / fall(16.1),day(98.2) / night(100.0),Male,"[60, 100]"
불가리,맨 우드 에센스 오 드 퍼퓸,https://www.bysuco.com/product/show/97205,오 드 퍼퓸,우디 아로마틱 시트러스,시트러스 위드 슈가 레몬제스트 코리안더 리프,시프레 시더 베티버,벤조인,따뜻한 태양 빛을 닮은 원료들이 아름답게 공명하는 향,woody(100.0) / aromatic(77.7) / citrus(75.2) / amber(54.9) / fresh spicy(47.0),winter(27.9) / spring(26.4) / summer(4.0) / fall(44.0),day(99.1) / night(55.7),Male,"[60, 100]"
